"from","to","weight","year"
"CHN","IDN",343.568568,2022
"CHN","IDN",343.568568,2022
"CHN","IDN",92.403991,2023
"CHN","IDN",92.403991,2023
"CHN","IND",271.480986,2017
"CHN","IND",271.480986,2017
"CHN","IND",1202.181393,2018
"CHN","IND",1202.181393,2018
"CHN","IND",1671.054988,2019
"CHN","IND",1671.054988,2019
"CHN","IND",1247.819457,2020
"CHN","IND",1247.819457,2020
"CHN","IND",806.781185,2021
"CHN","IND",806.781185,2021
"CHN","IND",3569.20486,2022
"CHN","IND",3569.20486,2022
"CHN","IND",4612.555012,2023
"CHN","IND",4612.555012,2023
"IRL","CHN",2871.693328,2017
"IRL","CHN",2871.693328,2017
"IRL","CHN",3563.870333,2018
"IRL","CHN",3563.870333,2018
"IRL","CHN",5667.010671,2019
"IRL","CHN",5667.010671,2019
"IRL","CHN",6647.555552,2020
"IRL","CHN",6647.555552,2020
"IRL","CHN",7810.214019,2021
"IRL","CHN",7810.214019,2021
"IRL","CHN",7624.437966,2022
"IRL","CHN",7624.437966,2022
"IRL","CHN",4467.308877,2023
"IRL","CHN",4467.308877,2023
"CHN","IRN",9.375673,2017
"CHN","IRN",9.375673,2017
"CHN","IRN",14.188723,2018
"CHN","IRN",13.120259,2019
"CHN","IRN",13.120259,2019
"CHN","IRN",3.239146,2020
"CHN","IRN",37.014845,2021
"CHN","IRN",37.014845,2021
"CHN","IRN",6.842251,2022
"CHN","IRN",6.842251,2022
"CHN","IRN",1.326493,2023
"CHN","IRQ",0.035762,2017
"CHN","IRQ",0.025468,2018
"CHN","IRQ",0.025468,2018
"CHN","IRQ",0.051978,2019
"CHN","IRQ",0.073762,2020
"CHN","IRQ",0.018515,2021
"CHN","IRQ",0.01448,2022
"CHN","IRQ",0.091139,2023
"CHN","ISL",0.342058,2017
"CHN","ISL",0.342058,2017
"CHN","ISL",0.119223,2018
"CHN","ISL",0.119223,2018
"CHN","ISL",0.27612,2019
"CHN","ISL",0.668743,2020
"CHN","ISL",0.668743,2020
"CHN","ISL",0.4809,2021
"CHN","ISL",0.4809,2021
"CHN","ISL",0.480862,2022
"CHN","ISL",0.480862,2022
"CHN","ISL",0.355595,2023
"ISR","CHN",1394.618725,2017
"ISR","CHN",1394.618725,2017
"ISR","CHN",1617.393108,2018
"ISR","CHN",1617.393108,2018
"ISR","CHN",1215.39771,2019
"ISR","CHN",1215.39771,2019
"ISR","CHN",2237.766097,2020
"ISR","CHN",2237.766097,2020
"ISR","CHN",2129.256033,2021
"ISR","CHN",2129.256033,2021
"ISR","CHN",2530.591557,2022
"ISR","CHN",2530.591557,2022
"ISR","CHN",9.955358,2023
"ISR","CHN",9.955358,2023
"CHN","ITA",20.248035,2017
"CHN","ITA",20.248035,2017
"CHN","ITA",19.132484,2018
"CHN","ITA",19.132484,2018
"CHN","ITA",20.492489,2019
"CHN","ITA",20.492489,2019
"CHN","ITA",21.259953,2020
"CHN","ITA",21.259953,2020
"CHN","ITA",53.526025,2021
"CHN","ITA",53.526025,2021
"CHN","ITA",68.82212,2022
"CHN","ITA",68.82212,2022
"CHN","ITA",54.964378,2023
"CHN","ITA",54.964378,2023
"JAM","CHN",0.004325,2017
"CHN","JAM",0.358067,2018
"JAM","CHN",0.191897,2019
"JAM","CHN",0.191897,2019
"CHN","JAM",0.246577,2020
"CHN","JAM",0.246577,2020
"CHN","JAM",0.01884,2021
"CHN","JAM",0.035013,2022
"CHN","JAM",0.019907,2023
"CHN","JOR",0.138586,2017
"CHN","JOR",0.143471,2018
"CHN","JOR",0.045217,2019
"CHN","JOR",0.045217,2019
"CHN","JOR",0.023276,2020
"CHN","JOR",0.317833,2021
"CHN","JOR",0.647244,2022
"CHN","JOR",0.148137,2023
"CHN","JOR",0.148137,2023
"JPN","CHN",1059.963218,2017
"JPN","CHN",1059.963218,2017
"JPN","CHN",187.634868,2018
"JPN","CHN",187.634868,2018
"CHN","JPN",152.49232,2019
"CHN","JPN",152.49232,2019
"CHN","JPN",100.720365,2020
"CHN","JPN",100.720365,2020
"JPN","CHN",1369.561965,2021
"JPN","CHN",1369.561965,2021
"JPN","CHN",1687.919349,2022
"JPN","CHN",1687.919349,2022
"JPN","CHN",1929.832756,2023
"JPN","CHN",1929.832756,2023
"CHN","KAZ",1.46529,2017
"CHN","KAZ",1.46529,2017
"CHN","KAZ",0.562456,2018
"CHN","KAZ",0.562456,2018
"CHN","KAZ",1.597995,2019
"CHN","KAZ",1.597995,2019
"CHN","KAZ",0.330664,2020
"CHN","KAZ",0.281909,2021
"CHN","KAZ",1.589212,2022
"CHN","KAZ",13.614108,2023
"CHN","KAZ",13.614108,2023
"CHN","KEN",0.004628,2017
"CHN","KEN",0.004628,2017
"CHN","KEN",0.283918,2018
"CHN","KEN",0.283918,2018
"CHN","KEN",0.314584,2019
"CHN","KEN",0.25991,2020
"CHN","KEN",0.198066,2021
"CHN","KEN",0.198066,2021
"CHN","KEN",2.832777,2022
"CHN","KEN",4.069343,2023
"CHN","KEN",4.069343,2023
"KGZ","CHN",0.014406,2017
"KGZ","CHN",0.014406,2017
"CHN","KGZ",0.030844,2018
"CHN","KGZ",0.082663,2019
"CHN","KGZ",0.082663,2019
"CHN","KGZ",0.019251,2020
"CHN","KGZ",0.019251,2020
"CHN","KGZ",0.007242,2021
"CHN","KGZ",0.007242,2021
"CHN","KGZ",0.218764,2022
"CHN","KGZ",0.083931,2023
"CHN","KHM",0.040498,2017
"CHN","KHM",0.040498,2017
"CHN","KHM",0.24755,2018
"CHN","KHM",1.202263,2019
"CHN","KHM",2.141411,2020
"CHN","KHM",2.141411,2020
"CHN","KHM",0.910707,2021
"CHN","KHM",0.910707,2021
"CHN","KHM",1.106782,2022
"CHN","KHM",1.106782,2022
"CHN","KHM",1.991507,2023
"CHN","KNA",0.136799,2022
"CHN","KNA",0.016956,2023
"KOR","CHN",6858.386558,2017
"KOR","CHN",6858.386558,2017
"KOR","CHN",5751.46949,2018
"KOR","CHN",5751.46949,2018
"KOR","CHN",5736.765048,2019
"KOR","CHN",5736.765048,2019
"KOR","CHN",6110.398241,2020
"KOR","CHN",6110.398241,2020
"KOR","CHN",9836.104557,2021
"KOR","CHN",9836.104557,2021
"KOR","CHN",13328.349162,2022
"KOR","CHN",13328.349162,2022
"KOR","CHN",17030.813243,2023
"KOR","CHN",17030.813243,2023
"CHN","KWT",0.415652,2017
"CHN","KWT",0.188096,2018
"KWT","CHN",0.212966,2019
"KWT","CHN",0.212966,2019
"CHN","KWT",0.329926,2020
"CHN","KWT",0.329926,2020
"CHN","KWT",0.868737,2021
"CHN","KWT",0.868737,2021
"CHN","KWT",0.983021,2022
"CHN","KWT",0.983021,2022
"CHN","KWT",0.299591,2023
"CHN","KWT",0.299591,2023
"CHN","LAO",0.161177,2017
"CHN","LAO",0.024331,2018
"CHN","LAO",0.071968,2019
"CHN","LAO",0.106794,2020
"CHN","LAO",0.014684,2021
"CHN","LAO",0.014684,2021
"CHN","LAO",0.064831,2023
"CHN","LBN",0.040038,2017
"CHN","LBN",0.040038,2017
"CHN","LBN",0.272808,2018
"CHN","LBN",0.667367,2019
"CHN","LBN",0.347354,2020
"CHN","LBN",1.602931,2021
"CHN","LBN",1.02989,2022
"CHN","LBN",1.043224,2023
"CHN","LBR",0.000084,2017
"CHN","LBR",0.008304,2018
"CHN","LBR",0.001469,2019
"CHN","LBR",0.007289,2020
"CHN","LBR",0.004544,2021
"CHN","LBR",0.016717,2022
"CHN","LBR",0.050552,2023
"CHN","LBY",0.000032,2019
"CHN","LBY",0.011167,2021
"CHN","LBY",0.001149,2022
"CHN","LBY",0.000598,2023
"LCA","CHN",0.001664,2023
"CHN","LKA",0.427329,2017
"CHN","LKA",0.427329,2017
"CHN","LKA",0.113162,2018
"CHN","LKA",0.113162,2018
"CHN","LKA",0.688228,2019
"CHN","LKA",0.688228,2019
"CHN","LKA",0.702049,2020
"CHN","LKA",0.702049,2020
"CHN","LKA",0.617753,2021
"CHN","LKA",0.617753,2021
"CHN","LKA",0.204603,2022
"CHN","LKA",0.204603,2022
"CHN","LKA",0.481492,2023
"CHN","LKA",0.481492,2023
"CHN","LSO",0.00023,2018
"CHN","LSO",0.000151,2019
"LSO","CHN",0.016359,2021
"LSO","CHN",0.016359,2021
"CHN","LSO",0.000081,2022
"CHN","LTU",1.422962,2017
"CHN","LTU",1.422962,2017
"CHN","LTU",1.705076,2018
"CHN","LTU",1.705076,2018
"CHN","LTU",0.914724,2019
"CHN","LTU",0.914724,2019
"CHN","LTU",1.660734,2020
"CHN","LTU",1.660734,2020
"CHN","LTU",6.717032,2021
"CHN","LTU",6.717032,2021
"CHN","LTU",5.81088,2022
"CHN","LTU",5.81088,2022
"CHN","LTU",2.334808,2023
"CHN","LTU",2.334808,2023
"CHN","LUX",0.303797,2017
"CHN","LUX",0.663027,2018
"CHN","LUX",0.663027,2018
"CHN","LUX",0.349145,2019
"CHN","LUX",0.349145,2019
"CHN","LUX",0.243016,2020
"CHN","LUX",0.243016,2020
"CHN","LUX",0.890447,2021
"CHN","LUX",0.890447,2021
"CHN","LUX",1.953708,2022
"CHN","LUX",1.953708,2022
"CHN","LUX",0.31525,2023
"CHN","LUX",0.31525,2023
"CHN","LVA",8.21135,2017
"CHN","LVA",8.21135,2017
"CHN","LVA",6.635544,2018
"CHN","LVA",6.635544,2018
"CHN","LVA",3.953013,2019
"CHN","LVA",3.953013,2019
"CHN","LVA",6.70058,2020
"CHN","LVA",6.70058,2020
"CHN","LVA",5.550841,2021
"CHN","LVA",5.550841,2021
"CHN","LVA",0.274706,2022
"CHN","LVA",0.274706,2022
"LVA","CHN",1.523837,2023
"LVA","CHN",1.523837,2023
"CHN","MAC",1.184745,2017
"CHN","MAC",1.184745,2017
"CHN","MAC",0.215535,2018
"CHN","MAC",0.215535,2018
"CHN","MAC",0.629223,2019
"CHN","MAC",0.629223,2019
"CHN","MAC",0.455674,2020
"CHN","MAC",0.455674,2020
"MAC","CHN",1.248169,2021
"MAC","CHN",1.248169,2021
"CHN","MAC",181.567477,2022
"CHN","MAC",181.567477,2022
"CHN","MAC",2.180287,2023
"CHN","MAC",2.180287,2023
"MAR","CHN",22.744707,2017
"MAR","CHN",22.744707,2017
"MAR","CHN",28.852662,2018
"MAR","CHN",28.852662,2018
"MAR","CHN",10.684871,2019
"MAR","CHN",10.684871,2019
"MAR","CHN",12.047258,2020
"MAR","CHN",12.047258,2020
"MAR","CHN",31.688852,2021
"MAR","CHN",31.688852,2021
"MAR","CHN",36.257781,2022
"MAR","CHN",36.257781,2022
"MAR","CHN",24.151895,2023
"MAR","CHN",24.151895,2023
"CHN","MDA",0.000005,2017
"MDA","CHN",0.000899,2018
"MDA","CHN",0.000899,2018
"CHN","MDA",0.000007,2019
"CHN","MDA",0.26191,2020
"CHN","MDA",0.26191,2020
"CHN","MDA",0.291677,2021
"CHN","MDA",0.291677,2021
"CHN","MDA",0.226508,2022
"CHN","MDA",0.40543,2023
"CHN","MDG",0.059896,2017
"CHN","MDG",0.059896,2017
"CHN","MDG",0.06336,2018
"CHN","MDG",0.06336,2018
"CHN","MDG",0.025376,2019
"CHN","MDG",0.025376,2019
"CHN","MDG",0.029524,2020
"CHN","MDG",0.077562,2021
"CHN","MDG",0.005482,2022
"CHN","MDG",0.005482,2022
"CHN","MDG",0.012433,2023
"CHN","MDG",0.012433,2023
"MDV","CHN",0.002347,2017
"MDV","CHN",0.002347,2017
"CHN","MDV",0.168754,2018
"CHN","MDV",0.168754,2018
"MDV","CHN",0.005747,2019
"MDV","CHN",0.005747,2019
"CHN","MDV",0.001024,2020
"CHN","MDV",0.001024,2020
"MDV","CHN",0.070029,2021
"MDV","CHN",0.070029,2021
"CHN","MDV",0.007425,2022
"CHN","MDV",0.009399,2023
"CHN","MDV",0.009399,2023
"MEX","CHN",160.246511,2017
"MEX","CHN",160.246511,2017
"MEX","CHN",238.789331,2018
"MEX","CHN",238.789331,2018
"MEX","CHN",47.195018,2019
"MEX","CHN",47.195018,2019
"CHN","MEX",35.796796,2020
"CHN","MEX",35.796796,2020
"CHN","MEX",799.130469,2021
"CHN","MEX",799.130469,2021
"CHN","MEX",1059.209167,2022
"CHN","MEX",1059.209167,2022
"CHN","MEX",351.856384,2023
"CHN","MEX",351.856384,2023
"CHN","MHL",0.009182,2018
"MHL","CHN",0.026299,2019
"MHL","CHN",0.026299,2019
"CHN","MHL",0.001781,2021
"CHN","MKD",1.25625,2017
"CHN","MKD",1.25625,2017
"CHN","MKD",4.13538,2018
"CHN","MKD",4.13538,2018
"CHN","MKD",5.908591,2019
"CHN","MKD",5.818904,2020
"CHN","MKD",5.818904,2020
"CHN","MKD",9.764905,2021
"CHN","MKD",9.764905,2021
"CHN","MKD",8.761096,2022
"CHN","MKD",8.761096,2022
"CHN","MKD",10.519345,2023
"CHN","MKD",10.519345,2023
"MLI","CHN",0.005069,2017
"MLI","CHN",0.005069,2017
"CHN","MLI",0.000113,2018
"CHN","MLI",0.000113,2018
"MLI","CHN",0.005514,2019
"MLI","CHN",0.005514,2019
"MLI","CHN",0.017595,2020
"MLI","CHN",0.437414,2021
"MLI","CHN",0.189914,2022
"MLI","CHN",0.189914,2022
"MLI","CHN",0.002494,2023
"MLT","CHN",58.069984,2017
"MLT","CHN",58.069984,2017
"MLT","CHN",43.844503,2018
"MLT","CHN",43.844503,2018
"MLT","CHN",47.260401,2019
"MLT","CHN",47.260401,2019
"MLT","CHN",60.694335,2020
"MLT","CHN",60.694335,2020
"MLT","CHN",28.013485,2021
"MLT","CHN",28.013485,2021
"MLT","CHN",28.764885,2022
"MLT","CHN",28.764885,2022
"MLT","CHN",213.19328,2023
"MLT","CHN",213.19328,2023
"CHN","MMR",2.469293,2017
"CHN","MMR",2.469293,2017
"CHN","MMR",1.416264,2018
"CHN","MMR",1.416264,2018
"CHN","MMR",5.020255,2019
"CHN","MMR",5.020255,2019
"CHN","MMR",0.180585,2020
"CHN","MMR",0.180585,2020
"CHN","MMR",0.048993,2021
"CHN","MMR",0.048993,2021
"CHN","MMR",0.173304,2022
"CHN","MMR",0.173304,2022
"CHN","MMR",0.05207,2023
"CHN","MMR",0.05207,2023
"CHN","MNE",0.201462,2017
"CHN","MNE",0.201462,2017
"CHN","MNE",0.174554,2018
"CHN","MNE",0.253938,2019
"CHN","MNE",0.296193,2020
"CHN","MNE",0.296193,2020
"CHN","MNE",0.295011,2021
"CHN","MNE",0.374096,2022
"CHN","MNE",0.273016,2023
"CHN","MNG",0.05096,2017
"CHN","MNG",0.05096,2017
"CHN","MNG",0.040311,2018
"CHN","MNG",0.021093,2019
"CHN","MNG",0.060184,2020
"CHN","MNG",0.039685,2021
"CHN","MNG",0.039685,2021
"CHN","MNG",0.224996,2022
"CHN","MNG",0.150128,2023
"CHN","MOZ",0.000559,2017
"CHN","MOZ",0.000559,2017
"CHN","MOZ",0.003096,2018
"CHN","MOZ",0.003773,2019
"CHN","MOZ",0.003773,2019
"CHN","MOZ",0.052708,2020
"MOZ","CHN",0.007069,2021
"MOZ","CHN",0.007069,2021
"CHN","MOZ",0.007531,2022
"CHN","MOZ",0.027982,2023
"MRT","CHN",0.024501,2017
"CHN","MRT",0.016902,2018
"CHN","MRT",0.016902,2018
"CHN","MRT",0.012592,2019
"MRT","CHN",0.002998,2020
"MRT","CHN",0.006111,2021
"CHN","MRT",0.001796,2022
"CHN","MRT",0.006373,2023
"MSR","CHN",0.030893,2017
"MSR","CHN",0.000007,2019
"CHN","MUS",0.023592,2017
"CHN","MUS",0.011942,2018
"CHN","MUS",0.006772,2019
"CHN","MUS",0.013015,2020
"CHN","MUS",0.013015,2020
"CHN","MUS",0.013701,2021
"CHN","MUS",0.013701,2021
"CHN","MUS",0.014917,2022
"CHN","MUS",0.014917,2022
"CHN","MUS",0.004263,2023
"CHN","MWI",0.00047,2018
"CHN","MWI",0.00047,2018
"CHN","MWI",0.011282,2019
"CHN","MWI",0.011282,2019
"CHN","MWI",0.009747,2020
"CHN","MWI",0.009747,2020
"MWI","CHN",0.0000980000000000003,2021
"MWI","CHN",0.0000980000000000003,2021
"CHN","MWI",0.006136,2022
"CHN","MWI",0.004298,2023
"CHN","MWI",0.004298,2023
"MYS","CHN",7784.329643,2017
"MYS","CHN",7784.329643,2017
"MYS","CHN",8607.789213,2018
"MYS","CHN",8607.789213,2018
"MYS","CHN",4338.695963,2019
"MYS","CHN",4338.695963,2019
"MYS","CHN",4591.636704,2020
"MYS","CHN",4591.636704,2020
"MYS","CHN",3837.598445,2021
"MYS","CHN",3837.598445,2021
"MYS","CHN",7506.452974,2022
"MYS","CHN",7506.452974,2022
"MYS","CHN",7920.213895,2023
"MYS","CHN",7920.213895,2023
"CHN","NAM",0.089508,2017
"CHN","NAM",0.089508,2017
"NAM","CHN",0.002888,2018
"NAM","CHN",0.002888,2018
"NAM","CHN",0.036318,2019
"NAM","CHN",0.036318,2019
"NAM","CHN",1.878603,2020
"NAM","CHN",1.878603,2020
"CHN","NAM",0.019066,2021
"CHN","NAM",0.019066,2021
"CHN","NAM",0.043899,2022
"CHN","NAM",0.043899,2022
"CHN","NAM",0.049671,2023
"CHN","NAM",0.049671,2023
"NCL","CHN",0.00669,2018
"CHN","NCL",0.00063,2019
"CHN","NCL",0.000231,2022
"CHN","NCL",0.000319,2023
"CHN","NER",0.220213,2018
"CHN","NER",0.034469,2019
"CHN","NER",0.085453,2020
"CHN","NER",0.181839,2021
"CHN","NER",0.181839,2021
"CHN","NER",0.201088,2022
"CHN","NER",0.005455,2023
"CHN","NGA",0.043019,2017
"CHN","NGA",0.152487,2018
"CHN","NGA",0.152487,2018
"CHN","NGA",0.322731,2019
"CHN","NGA",1.006133,2020
"CHN","NGA",0.795198,2021
"CHN","NGA",3.44441,2022
"CHN","NGA",11.714657,2023
"CHN","NIC",0.286984,2017
"CHN","NIC",0.286984,2017
"CHN","NIC",0.141088,2018
"CHN","NIC",0.2189,2019
"CHN","NIC",0.156615,2020
"CHN","NIC",0.309098,2021
"CHN","NIC",0.19335,2022
"CHN","NIC",0.264055,2023
"CHN","NLD",77.501476,2017
"CHN","NLD",77.501476,2017
"CHN","NLD",176.94603,2018
"CHN","NLD",176.94603,2018
"CHN","NLD",359.640129,2019
"CHN","NLD",359.640129,2019
"CHN","NLD",392.095742,2020
"CHN","NLD",392.095742,2020
"CHN","NLD",605.511155,2021
"CHN","NLD",605.511155,2021
"NLD","CHN",16.765364,2022
"NLD","CHN",16.765364,2022
"NLD","CHN",60.891183,2023
"NLD","CHN",60.891183,2023
"CHN","NOR",2.427965,2017
"CHN","NOR",2.427965,2017
"CHN","NOR",7.22315,2018
"CHN","NOR",7.22315,2018
"CHN","NOR",12.817309,2019
"CHN","NOR",12.817309,2019
"CHN","NOR",7.499311,2020
"CHN","NOR",7.499311,2020
"CHN","NOR",11.683016,2021
"CHN","NOR",11.683016,2021
"NOR","CHN",0.433279,2022
"NOR","CHN",0.433279,2022
"CHN","NOR",15.134795,2023
"CHN","NOR",15.134795,2023
"CHN","NPL",0.000707,2017
"CHN","NPL",0.00076,2018
"CHN","NPL",0.012915,2019
"CHN","NPL",0.032995,2020
"CHN","NPL",0.034626,2021
"CHN","NPL",0.05749,2022
"CHN","NPL",0.012748,2023
"NRU","CHN",0.00246,2017
"NRU","CHN",0.007138,2018
"NRU","CHN",0.014487,2021
"CHN","NZL",2.718325,2017
"CHN","NZL",2.718325,2017
"CHN","NZL",3.277856,2018
"CHN","NZL",3.277856,2018
"CHN","NZL",4.975497,2019
"CHN","NZL",4.975497,2019
"CHN","NZL",0.868638,2020
"CHN","NZL",0.868638,2020
"CHN","NZL",10.860858,2021
"CHN","NZL",10.860858,2021
"CHN","NZL",7.076586,2022
"CHN","NZL",7.076586,2022
"CHN","NZL",0.237187,2023
"CHN","NZL",0.237187,2023
"CHN","OMN",0.039432,2017
"CHN","OMN",0.031428,2018
"CHN","OMN",0.031428,2018
"CHN","OMN",0.011716,2019
"CHN","OMN",0.027765,2020
"CHN","OMN",0.088514,2021
"CHN","OMN",0.031711,2022
"CHN","OMN",0.080964,2023
"CHN","OMN",0.080964,2023
"CHN","PAK",1.622948,2017
"CHN","PAK",1.239005,2018
"CHN","PAK",2.15054,2019
"CHN","PAK",1.184487,2020
"CHN","PAK",1.184487,2020
"CHN","PAK",1.585212,2021
"CHN","PAK",2.248925,2022
"CHN","PAK",1.862459,2023
"CHN","PAN",0.331883,2017
"CHN","PAN",0.11529,2018
"CHN","PAN",0.11529,2018
"CHN","PAN",0.489472,2019
"CHN","PAN",0.389949,2020
"CHN","PAN",0.389949,2020
"PAN","CHN",0.711627,2021
"PAN","CHN",0.711627,2021
"CHN","PAN",0.117891,2022
"CHN","PAN",0.117891,2022
"CHN","PAN",0.179943,2023
"CHN","PER",15.709821,2017
"CHN","PER",19.443607,2018
"CHN","PER",13.506089,2019
"CHN","PER",13.506089,2019
"CHN","PER",7.017199,2020
"CHN","PER",10.718116,2021
"CHN","PER",10.718116,2021
"CHN","PER",6.832658,2022
"CHN","PER",6.832658,2022
"CHN","PER",6.222191,2023
"PHL","CHN",2260.78162,2017
"PHL","CHN",2260.78162,2017
"PHL","CHN",2456.840026,2018
"PHL","CHN",2456.840026,2018
"PHL","CHN",1908.249253,2019
"PHL","CHN",1908.249253,2019
"PHL","CHN",1916.709504,2020
"PHL","CHN",1916.709504,2020
"PHL","CHN",2451.886408,2021
"PHL","CHN",2451.886408,2021
"PHL","CHN",2654.356408,2022
"PHL","CHN",2654.356408,2022
"PHL","CHN",2295.640306,2023
"PHL","CHN",2295.640306,2023
"CHN","PNG",0.000722,2017
"CHN","PNG",0.001024,2018
"CHN","PNG",0.001024,2018
"CHN","PNG",0.005857,2019
"CHN","PNG",0.062426,2020
"CHN","PNG",0.027397,2021
"CHN","PNG",0.006151,2023
"CHN","POL",88.960542,2017
"CHN","POL",88.960542,2017
"CHN","POL",106.675786,2018
"CHN","POL",106.675786,2018
"CHN","POL",107.864905,2019
"CHN","POL",107.864905,2019
"CHN","POL",169.525536,2020
"CHN","POL",169.525536,2020
"CHN","POL",198.607356,2021
"CHN","POL",198.607356,2021
"CHN","POL",207.328141,2022
"CHN","POL",207.328141,2022
"CHN","POL",129.194095,2023
"CHN","POL",129.194095,2023
"CHN","PRK",0.265185,2017
"CHN","PRK",0.265185,2017
"PRT","CHN",0.150872,2017
"PRT","CHN",0.150872,2017
"PRT","CHN",8.547461,2018
"PRT","CHN",8.547461,2018
"PRT","CHN",7.976457,2019
"PRT","CHN",7.976457,2019
"PRT","CHN",48.706594,2020
"PRT","CHN",48.706594,2020
"PRT","CHN",23.537649,2021
"PRT","CHN",23.537649,2021
"PRT","CHN",19.085554,2022
"PRT","CHN",19.085554,2022
"PRT","CHN",53.114207,2023
"PRT","CHN",53.114207,2023
"CHN","PRY",0.281245,2017
"CHN","PRY",0.281245,2017
"CHN","PRY",0.413116,2018
"CHN","PRY",0.413116,2018
"CHN","PRY",0.854084,2019
"CHN","PRY",0.270983,2020
"CHN","PRY",0.270983,2020
"CHN","PRY",0.372354,2021
"CHN","PRY",3.825266,2022
"CHN","PRY",5.190666,2023
"CHN","PRY",5.190666,2023
"CHN","PSE",0.000824,2022
"CHN","PYF",0.105592,2019
"CHN","PYF",0.103261,2020
"CHN","PYF",0.103261,2020
"CHN","PYF",0.16923,2021
"CHN","PYF",0.16923,2021
"CHN","PYF",0.108256,2022
"CHN","PYF",0.097681,2023
"CHN","QAT",0.047528,2017
"CHN","QAT",0.047528,2017
"CHN","QAT",0.071792,2018
"CHN","QAT",0.071792,2018
"CHN","QAT",0.065587,2019
"CHN","QAT",0.48559,2020
"CHN","QAT",0.614503,2021
"CHN","QAT",0.868516,2022
"CHN","QAT",0.29833,2023
"CHN","ROU",2.141858,2017
"CHN","ROU",2.141858,2017
"CHN","ROU",4.467131,2018
"CHN","ROU",4.467131,2018
"CHN","ROU",2.405562,2019
"CHN","ROU",2.405562,2019
"CHN","ROU",16.703356,2020
"CHN","ROU",16.703356,2020
"CHN","ROU",77.439749,2021
"CHN","ROU",77.439749,2021
"CHN","ROU",67.871565,2022
"CHN","ROU",67.871565,2022
"CHN","ROU",36.317617,2023
"CHN","ROU",36.317617,2023
"CHN","RUS",29.275985,2017
"CHN","RUS",29.275985,2017
"CHN","RUS",52.407081,2018
"CHN","RUS",52.407081,2018
"CHN","RUS",65.42859,2019
"CHN","RUS",65.42859,2019
"CHN","RUS",89.950146,2020
"CHN","RUS",89.950146,2020
"CHN","RUS",134.596626,2021
"CHN","RUS",134.596626,2021
"CHN","RUS",71.22367,2022
"CHN","RUS",71.22367,2022
"CHN","RUS",87.558702,2023
"CHN","RUS",87.558702,2023
"CHN","RWA",0.000701,2017
"CHN","RWA",0.006151,2018
"CHN","RWA",0.016194,2019
"CHN","RWA",0.016194,2019
"CHN","RWA",0.128506,2020
"CHN","RWA",0.001407,2021
"RWA","CHN",0.005827,2022
"CHN","RWA",0.001391,2023
"CHN","SAU",0.169792,2017
"CHN","SAU",0.287907,2018
"CHN","SAU",0.287907,2018
"CHN","SAU",0.372018,2019
"CHN","SAU",0.653606,2020
"CHN","SAU",0.653606,2020
"CHN","SAU",9.283161,2021
"CHN","SAU",9.283161,2021
"CHN","SAU",6.776936,2022
"CHN","SAU",25.199869,2023
"CHN","SAU",25.199869,2023
"CHN","SDN",0.001293,2017
"CHN","SDN",0.040465,2018
"CHN","SDN",0.003661,2019
"CHN","SDN",0.002727,2020
"CHN","SDN",0.002727,2020
"CHN","SDN",0.100019,2021
"CHN","SDN",0.078434,2022
"SEN","CHN",0.060599,2017
"SEN","CHN",0.060599,2017
"SEN","CHN",0.004322,2018
"SEN","CHN",0.004322,2018
"CHN","SEN",0.098297,2019
"CHN","SEN",0.098297,2019
"SEN","CHN",0.009828,2020
"SEN","CHN",0.009828,2020
"SEN","CHN",0.015609,2021
"SEN","CHN",0.015609,2021
"CHN","SEN",0.053073,2022
"CHN","SEN",0.02476,2023
"SGP","CHN",432.680003,2017
"SGP","CHN",432.680003,2017
"SGP","CHN",1142.113369,2018
"SGP","CHN",1142.113369,2018
"SGP","CHN",1311.134271,2019
"SGP","CHN",1311.134271,2019
"SGP","CHN",749.989025,2020
"SGP","CHN",749.989025,2020
"SGP","CHN",1488.310277,2021
"SGP","CHN",1488.310277,2021
"SGP","CHN",1865.902522,2022
"SGP","CHN",1865.902522,2022
"SGP","CHN",1754.437272,2023
"SGP","CHN",1754.437272,2023
"CHN","SLB",0.000005,2022
"CHN","SLE",0.000284,2018
"CHN","SLV",0.719097,2017
"CHN","SLV",0.719097,2017
"CHN","SLV",0.500016,2018
"CHN","SLV",0.500016,2018
"CHN","SLV",0.597489,2019
"CHN","SLV",0.597489,2019
"CHN","SLV",0.890819,2020
"CHN","SLV",0.890819,2020
"CHN","SLV",1.48205,2021
"CHN","SLV",1.48205,2021
"CHN","SLV",0.987709,2022
"CHN","SLV",0.987709,2022
"CHN","SLV",0.845661,2023
"CHN","SLV",0.845661,2023
"SMR","CHN",0.003959,2018
"CHN","SMR",0.000054,2023
"CHN","SOM",0.001366,2018
"CHN","SOM",0.000157,2019
"SOM","CHN",0.0055,2021
"CHN","SOM",0.001724,2022
"SPM","CHN",0.032262,2017
"SPM","CHN",0.000702,2020
"CHN","SRB",1.163452,2017
"CHN","SRB",1.163452,2017
"CHN","SRB",2.949516,2018
"CHN","SRB",2.949516,2018
"CHN","SRB",4.394082,2019
"CHN","SRB",4.394082,2019
"CHN","SRB",7.277154,2020
"CHN","SRB",7.277154,2020
"CHN","SRB",5.480135,2021
"CHN","SRB",5.480135,2021
"CHN","SRB",5.109123,2022
"CHN","SRB",5.109123,2022
"CHN","SRB",10.905222,2023
"CHN","SRB",10.905222,2023
